9383 27072
439 3516 -58
3217 6473 415
780 946 881
4395 913 122
8192 7399 880
7865 8198 424
4679 2264 218
2702 5906 -428
1795 8563 94
5055 2957 573
6133 3116 -632
1130 4261 -286
4211 4206 -382
7902 7392 -295
1471 1779 -777
1710 8108 -486
5174 4587 618
8147 7774 -570
5623 7766 572
8691 6011 781
3686 5464 -72
2846 5002 553
350 2606 24
8581 5627 -335
7307 7779 -815
1636 4422 206
3661 4186 836
5865 78 96
2155 7439 -582
7677 6291 -693
7099 5770 -491
6033 6259 -23
5033 4947 -256
4955 8285 -749
8538 1392 77
5513 7061 -217
4472 470 -494
9074 8113 699
6526 3050 37
230 96 983
2445 7248 -721
2044 7006 -241
6122 1546 -786
5478 5681 -798
3421 4448 21
5622 7733 542
9319 3508 -652
2046 888 132
494 1630 -143
863 5860 -36
815 7604 -630
4807 3166 557
5738 3881 206
3927 2288 450
659 693 381
1887 1637 -612
1375 8112 995
2892 4361 262
4860 6700 991
3910 4317 739
7724 4891 -756
2836 6948 496
4008 8404 687
637 5726 879
3643 2936 -889
6224 1632 593
7244 6219 431
3372 2376 528
6345 6005 467
1183 8942 499
8586 3237 -859
8560 1961 -898
3524 5923 524
6245 7099 -794
6193 3576 555
829 8442 -459
7953 3640 -434
8289 1311 247
2128 8256 322
8648 4192 -411
4428 8035 -673
6264 4450 967
1843 1521 836
6564 6845 900
8560 1288 460
9197 8184 -873
5044 4753 130
7179 5414 -859
2905 2805 53
5014 1333 841
6906 8158 899
1195 6602 843
5329 710 -564
9178 1028 379
2270 9020 924
4575 2255 326
1821 2072 -438
4311 6383 -551
7803 4165 940
2502 5984 908
9355 2727 177
3118 3804 364
3620 394 -468
761 5624 -782
6783 8812 668
449 7949 343
9347 590 -2
18 2509 -492
5904 1288 77
550 8328 89
3213 2669 -892
4383 1465 -452
484 9381 972
4414 6782 -970
2349 4673 582
4663 1292 -846
8954 6760 396
7063 7171 -153
6371 5857 -769
9158 6248 -296
1428 846 -516
5795 8401 860
624 8281 123
8365 1209 12
781 5277 -650
2302 2901 136
5748 5199 598
7009 1939 387
7503 4196 -295
2931 3735 -110
3096 7641 -377
309 7176 684
1575 6208 158
2828 5549 969
7300 6071 -667
429 7268 618
9016 2274 -589
2399 5046 839
3712 9179 -50
1223 2704 543
195 7103 674
7481 7008 -375
7208 8841 -812
3260 6682 797
6802 4238 211
7560 6761 494
7080 2904 -441
6471 4871 667
8380 5984 -325
5076 1294 984
4995 6880 120
1161 6898 27
6761 6178 -647
5916 4748 936
5353 9326 -3
2767 7481 611
7606 777 676
1790 4934 967
1156 394 -64
3015 4083 -323
9159 4319 -555
4399 9065 -396
7488 577 -909
6207 1467 671
7280 7891 -445
6214 4698 913
147 802 -719
5958 3963 550
1152 5919 -12
8712 3416 727
7219 2040 -179
8102 3482 -633
3674 4182 0
8221 5698 674
359 7178 -923
130 3239 105
5742 7503 -364
4399 8151 -817
668 6079 291
370 1650 -988
8379 5458 786
2947 7702 -112
7266 3284 852
4965 1968 -126
3714 3509 -696
6289 6759 315
1187 4810 -403
8916 1009 12
7734 3265 -24
8164 8666 733
1306 5951 361
494 5810 52
7702 6569 528
8630 6381 -568
667 725 230
2320 4408 801
35 7577 521
7371 1536 375
1533 1160 -550
9094 410 609
7997 3345 85
9230 565 402
1370 5807 -122
1281 2787 589
6356 3265 -510
5039 154 810
3581 9055 -235
3089 3648 338
3702 2860 -578
7040 3197 -134
8867 4549 690
120 7363 548
8071 3241 -345
5933 5418 -993
170 4490 601
8640 2184 -369
7675 3293 1
6801 675 -416
4700 1794 871
4991 5099 -37
1765 1913 -364
8665 4155 176
3602 908 -167
6311 5244 -947
7160 8599 -647
3184 7084 81
2929 3228 -991
7852 3443 848
52 3025 -610
1560 2719 287
578 9370 412
5250 8576 934
5821 6639 -184
6097 9301 166
8240 7572 304
1491 4815 -760
2283 8024 -204
1592 3913 -822
3231 4532 249
4858 4710 891
4283 7886 409
1040 8055 -203
8619 1471 652
7251 7395 245
3671 2762 -233
3727 9337 691
684 1016 739
9376 1941 -369
4191 2278 984
3508 2140 -445
6881 3454 182
3689 2080 885
737 9049 -999
5355 7980 829
4174 543 -36
6061 4650 -879
7749 5385 161
3435 6407 -699
1537 4426 480
4515 5611 -910
8224 3234 272
4916 2608 -819
9020 1547 -425
198 5188 875
4035 2077 -666
7900 4 213
1303 5686 -684
3224 668 455
4424 2220 -332
1082 6851 829
467 7440 -489
3407 1870 934
9195 7778 801
1704 3631 -573
7299 1875 162
3208 984 -820
105 3117 -61
3777 2111 -791
2189 935 -481
9008 5277 562
2997 3112 -377
789 7400 -743
1800 1703 -493
2892 8860 341
413 4573 403
6209 3932 -349
2809 5390 257
5779 2403 -838
5406 5393 -683
1561 6248 -972
7435 176 -636
1509 9030 755
8981 7649 -417
9066 2078 44
4634 7778 696
3757 1749 -960
7870 9217 -558
2882 1080 -37
449 355 -474
9046 5812 735
2891 2063 -763
3862 3734 511
8213 3878 -183
1568 7899 842
5176 6593 711
8079 7960 695
1616 8233 -986
4434 237 -997
3339 5240 947
597 1224 -240
2692 3632 -970
7997 1434 203
1254 5197 -540
2058 2492 81
8926 502 485
5084 1524 906
6624 3961 580
2780 2722 641
2677 6212 -286
3859 6833 -833
2302 5205 -735
6909 2639 -621
2193 8087 -433
7676 2308 -761
3463 5202 441
2134 3573 678
5718 3227 -225
3422 1520 -734
4079 1254 696
7909 8151 168
7511 946 134
3375 2176 -303
1442 7969 -456
8322 3732 -291
7571 3468 684
53 7378 -733
5414 1624 11
2397 1086 -673
3095 8580 633
1480 8932 -201
560 8435 618
4717 9095 -334
1264 678 -490
1519 4505 -757
6881 9182 499
6863 2118 -452
5945 6447 -143
5867 3216 439
4048 7872 346
7233 8684 -715
8993 2950 -492
7628 3654 -806
7963 7689 429
986 4837 -117
5454 4812 -162
1880 3708 413
9013 1588 -670
4758 8127 -45
5231 2294 910
4242 5729 646
713 1439 -412
7350 8288 -812
2137 1670 -551
8379 8735 0
124 565 995
136 9155 -662
574 5677 878
7973 3530 840
9249 5945 363
9332 472 -406
3784 8782 85
5333 2261 303
5111 3144 -452
7881 5821 962
7423 5254 -939
7660 5085 -755
816 6602 -648
7322 6290 -103
2138 3977 193
39 6622 -348
8980 7603 829
6782 8795 278
814 6717 655
6312 9263 886
2533 322 -209
2179 9019 -101
2284 4689 581
6615 3258 -100
4665 4484 393
1185 9091 -166
3108 8754 -23
3461 3813 210
3549 5923 -29
8807 5034 -598
4361 562 801
6446 314 -253
8778 2016 -896
5266 1393 600
461 8725 446
7719 5380 -938
2278 1984 380
9085 7911 542
8702 6534 -634
5368 799 -948
4750 4204 -596
1612 1118 -231
2223 8733 593
2315 5625 -855
9161 1071 498
7744 619 -478
6578 2854 107
2738 2885 745
3148 4047 -589
2077 7168 -280
6137 8719 -993
2147 7991 31
3887 2938 339
6488 2799 -21
3300 3267 -492
2118 5824 736
5312 6152 -498
4864 5766 -230
8724 2825 -61
6200 4814 -168
9181 2789 -333
3020 2227 131
6344 5645 -533
4313 312 447
2329 5166 16
6018 1313 -444
1889 3950 21
2590 2541 -905
2122 4448 720
1199 5730 873
2048 2021 115
8592 2884 -705
4370 5512 -33
1600 2060 -769
48 8190 579
3438 1377 450
4140 5042 700
6074 1190 229
297 113 -105
4292 134 -449
5520 2115 898
4075 1807 -937
512 5823 -312
6153 8553 -989
9159 1346 453
799 7918 873
3566 5488 -233
2894 8943 -8
5146 5470 -260
8536 6504 -969
5198 2651 560
3472 5568 -480
6495 8730 267
6958 6177 814
6855 1656 630
4658 1110 -236
5359 6709 613
8474 9135 489
3577 565 403
5795 2966 626
6623 8983 -570
3599 3928 183
2055 3922 451
3277 4876 -808
8714 8445 849
3674 8939 62
6227 4243 -961
3845 7836 -846
5372 5350 509
798 4931 -805
3249 8087 236
1176 3784 -789
6260 1882 -514
7386 5120 -653
8997 4579 702
6035 1791 504
3489 2510 -405
7914 2161 -572
8717 2031 -586
1862 6907 871
6984 4083 311
2486 3585 -215
1434 2578 623
8050 4542 -227
2864 5575 -615
4851 4726 803
8387 6799 -66
5678 890 -435
1756 3267 -168
3436 9148 -718
4875 7602 718
1552 3970 -103
6746 2545 -8
5084 8638 -340
2286 1589 826
4735 2474 -490
2461 8923 -216
5675 615 -205
166 6041 -697
5635 1836 204
6180 1800 974
5157 3592 -966
5585 7310 364
1197 3683 -171
8178 1964 -332
4719 3046 -207
2669 3775 -830
623 8575 -469
2122 1648 75
2843 7169 834
6206 8129 563
1443 5745 -784
8005 5512 778
151 8208 439
3859 3534 -532
2744 6602 -530
226 8602 836
5817 6693 -160
4441 8449 -850
7878 5237 851
485 3676 371
645 4580 460
6986 8876 911
6065 9355 161
46 4634 -14
7288 2692 -225
5720 6445 -769
5800 6594 -802
4094 3018 599
8532 1020 -971
2570 7704 216
3395 7024 776
8645 3280 459
617 3772 775
8923 1332 604
4656 5999 997
8419 7247 402
8142 4695 -416
3590 8172 -32
8855 8612 850
1750 7023 -628
4967 6610 -253
4920 926 -839
733 1281 511
229 7147 21
770 6983 923
5091 7400 332
2921 3717 163
8994 8028 -29
2804 7834 632
6480 7140 -664
9382 3746 433
3709 5490 795
7552 7831 901
1463 1171 138
896 7350 -77
3430 7865 871
7729 7697 520
5871 4780 21
273 158 -817
8872 9339 538
4924 4353 -657
550 6797 -633
5301 5067 701
6646 132 -800
1647 5447 819
4536 2959 -916
7685 6353 -507
2678 4835 -257
616 8485 136
5745 8493 785
464 6107 25
9192 7702 247
7449 4343 915
8843 7445 598
7709 4260 -4
6499 3970 -129
1764 5307 790
8345 2020 -919
6577 3052 -981
1515 9178 873
8368 4417 -230
3507 6984 209
3318 3519 -438
9044 5635 759
4590 1498 -344
9106 6052 -958
7893 8704 542
3114 570 -412
2349 1571 -890
1523 5290 -627
1191 8582 -796
8549 4269 559
6173 1084 -202
1997 8260 -587
3256 9362 -774
3059 7363 468
8303 1293 -292
1783 6762 200
3413 4102 -845
8787 347 -110
4073 4582 -71
3747 7619 234
28 2433 510
2095 7504 32
6540 3884 1000
4838 2022 -434
4717 13 -953
4231 4132 -598
1309 5219 -693
3072 2475 -107
6678 5119 -441
8373 6902 927
2445 5491 -394
1565 5239 -980
5894 2849 -667
6431 5497 -419
2269 3883 398
9123 1309 -336
5749 748 579
7705 2381 -418
1903 6361 762
9122 2245 794
1013 170 338
6977 9010 281
222 6799 327
4889 5475 201
5676 8154 -450
555 5790 -556
684 4779 -522
2724 4741 213
4671 6194 -742
1290 6094 -465
1965 4149 678
8324 4724 435
2591 1198 805
2527 4226 -49
3595 580 -788
8134 6609 2
8937 1437 -823
3460 3945 644
2762 5276 -44
8704 4077 580
9304 8457 -847
3726 2347 484
4731 5182 -47
3677 2042 202
425 3864 895
6197 8928 -246
2168 606 582
5848 802 -127
5308 3661 700
9296 7135 353
6468 7246 -582
3058 4629 -153
4336 1250 -95
5074 9209 -616
4479 9352 -545
2508 5068 -866
3376 674 817
8193 7004 626
3624 3466 560
5139 8066 469
2605 7010 -664
5235 5730 219
3046 4340 302
940 8229 381
5131 9342 -134
3124 3137 -117
8231 7701 -468
4264 8608 479
8652 8498 -936
6842 7764 -782
7162 7254 -623
3338 5928 38
2898 8006 641
4051 8366 199
7950 1260 66
1281 8852 130
3772 970 -303
3351 9300 -198
1188 1068 -133
1080 628 876
4227 4148 -398
774 8833 819
8163 6425 -260
7143 508 -242
5702 7054 438
54 1930 -423
3489 4723 -811
8975 4779 -483
6 6884 213
3129 2333 866
3820 1028 828
731 8183 479
4301 2098 -174
7916 5612 780
7840 6668 -263
197 3898 161
3499 976 671
2789 4614 -372
8955 4172 -917
1415 5549 -298
4800 603 -811
4102 1490 -622
3762 1882 367
5359 1569 -761
4485 5174 446
180 8393 961
6454 106 -811
2040 2132 459
7038 1815 555
5009 7199 584
596 361 -471
6911 5312 551
4779 4939 -965
5941 3314 411
1839 8830 -708
8579 1929 -505
6390 8261 233
3491 8715 -38
3512 2186 696
5630 200 -561
4280 7078 552
5029 8711 -588
3946 8370 -884
1628 5808 -355
1187 5644 834
4162 4053 -522
8353 2686 860
7931 5052 -244
5886 8555 458
2833 7394 -904
7756 4714 770
1397 9292 -529
7403 2216 -989
3529 6327 -87
8431 1276 716
1289 2586 -733
1516 2727 970
2147 7106 428
1431 4675 -458
4052 9366 877
3825 9075 152
6454 5555 917
7089 1200 302
1459 2233 884
9295 1939 80
3021 5428 -106
7927 8362 -561
2079 3612 9
8097 1760 -795
3881 8819 -679
5660 3069 -55
1242 164 304
3689 5715 -166
6178 1912 -311
290 6234 -711
3682 2041 866
9306 4502 -692
8890 2469 166
384 4126 494
6502 8491 -280
5863 1895 -526
4141 6283 -492
3299 7742 -736
8863 2357 -288
6383 318 -361
1576 8599 258
151 1477 -203
5120 8596 -613
1461 4947 -562
4004 4813 460
4293 5918 -540
6405 5447 -140
7489 7790 -776
5272 8838 164
2520 5543 -610
5284 6510 237
8316 1676 79
3694 5473 -932
9299 3798 -801
9148 5486 -842
7740 5879 159
1852 9262 174
8255 2128 867
5493 7099 831
1192 5172 956
3795 7963 430
25 6403 275
5071 4200 560
1851 2038 671
4217 7760 -619
5225 3915 -517
1244 1444 -374
4545 1841 -789
3920 5704 847
8468 3743 -716
7803 8865 -30
6239 6024 672
3977 2099 -532
6635 5159 -998
8534 3989 -732
6512 8758 -317
3511 6327 758
3581 2569 465
6958 562 -79
654 2898 -866
4956 9149 -465
1827 4308 -206
4704 4044 -264
8863 438 -373
8344 725 318
2655 8193 -366
2659 2232 -178
8149 1558 544
4514 2585 3
7798 1632 -576
1836 7163 899
6234 283 -738
5124 6364 932
7143 5193 290
6957 4792 -149
6004 1047 891
7382 1839 -310
3916 5367 310
5245 8229 660
4064 8205 419
2109 857 -754
55 4205 -609
1523 5245 663
4546 3921 -683
3420 2355 -198
2304 8597 309
8088 4573 765
4823 4069 715
7862 8180 -547
4209 5974 877
8892 5106 -96
4874 5633 -780
3709 6908 -569
3992 297 -219
2955 8512 47
2053 4153 -849
2594 467 519
1913 1426 -724
7527 4964 409
3544 7292 -797
4174 1827 -387
6118 5478 505
2703 5627 990
8036 4541 -500
2473 6515 726
9158 944 -226
3554 5524 -13
1174 1550 -436
5274 8740 363
980 6000 -925
4622 1454 -971
7761 7158 -103
1940 3960 225
2208 581 228
75 3044 298
161 3542 145
6325 7642 -818
6400 1473 -504
4366 7692 -834
3305 2549 -982
6926 4250 -797
2801 5417 193
6101 3388 524
1069 8208 956
2694 8172 -203
3680 38 478
9015 4489 -120
4074 5416 -65
8832 793 256
8210 1582 816
297 6606 -710
2456 4570 -615
4389 4960 328
3075 5656 279
6451 4877 855
1754 4925 -37
5111 5031 -358
1566 2546 208
3027 9176 108
8803 4212 -632
2304 9377 -295
5948 2400 -182
1892 7068 532
339 4322 -769
3865 6186 -222
9112 6782 -792
4301 6632 821
5494 1920 -968
7192 4800 671
2497 4444 958
4431 6428 597
264 1222 -580
593 4613 -255
4534 4374 968
3317 9097 396
8998 9059 -461
6753 4775 236
2019 2889 -55
6361 7083 -563
9343 8088 -979
7423 5550 167
604 3724 -803
6544 4753 561
6738 6697 518
6 3724 694
9038 528 843
5545 6431 -323
1285 2996 876
9383 6890 -221
7556 8456 809
1275 9161 555
6621 3221 -282
3111 8649 -354
4469 5899 956
8357 6268 659
518 9214 879
3426 6301 -356
4177 3711 -901
3444 8527 926
3975 1881 -878
6424 7940 849
2728 6556 927
4232 7329 -846
510 9221 870
1085 9231 -392
9072 9033 -927
4663 7812 -532
7805 6362 935
841 4041 -479
9317 3760 731
5781 6555 151
1349 3070 -37
5338 1965 -999
1426 6675 440
5590 3901 -654
1270 2567 -809
7441 2831 726
8136 7118 705
2600 9370 -158
7484 9153 672
2712 782 -718
4526 1588 -286
5311 5101 440
5524 2638 100
3217 5821 727
1766 4225 898
2881 4080 789
9329 211 510
5295 8273 927
4642 5524 -861
5602 3890 -705
5006 2914 -710
5556 8179 -784
7515 2523 975
6537 7169 -963
5799 9079 -270
8899 6736 530
999 4322 699
3974 7226 867
562 6620 888
1117 4818 -84
6420 6576 45
8489 4809 -84
219 7942 -638
5015 9342 -669
1699 443 549
4003 8215 173
663 1284 -916
8150 4821 -136
406 7577 606
5138 2176 -253
5860 8999 922
2744 6174 733
4440 427 836
4335 692 579
3733 4830 690
1212 8311 828
4955 3287 288
505 4655 987
6505 8252 -887
3303 1868 115
7725 1379 801
7761 533 -855
6201 6852 -355
6771 3224 248
7631 9190 -801
7614 7953 -197
7218 4968 537
3275 5663 -408
3391 5483 -649
1996 5279 -998
423 8589 973
1507 3530 54
2163 7911 -603
7946 4167 -153
157 5179 597
6757 7906 -23
4202 2022 -42
6270 312 796
5544 5386 931
1691 3289 -239
3992 4522 -27
5758 8922 -492
7139 7484 -434
5309 7318 -97
9383 2982 -490
8103 5320 -336
7029 6434 -397
2639 9367 -120
9233 9195 -926
3122 2905 514
6808 5535 901
3005 7995 545
1315 8542 174
8585 1209 1000
7359 156 -304
2928 3343 -280
9090 6948 819
7830 4499 -622
1368 4427 811
5895 1487 -927
8281 1584 -27
771 7907 -337
4849 304 255
8578 6454 52
5189 2095 801
7810 7096 -542
8749 7401 596
6697 1662 504
6752 8119 -128
790 5727 -696
8147 1022 767
6686 1824 172
2010 4684 -163
2848 7728 -89
2832 220 804
2922 3284 -364
6127 1427 569
6184 5862 -881
1109 2861 196
9119 1481 937
8123 212 -11
8814 3704 746
7801 6597 892
2030 2166 -404
8171 5780 91
312 8999 30
5194 5786 949
5903 8495 -836
5060 1903 197
1871 5424 -849
6174 2942 -487
4049 358 -197
1299 950 347
1062 9306 -115
8079 7954 613
3297 5547 455
3418 3076 -622
3346 7429 714
7805 5758 -90
2032 4149 40
6846 7687 125
4377 9008 157
3028 4263 869
6242 7275 986
9197 6507 -30
5605 3417 549
7028 4455 -766
344 7936 610
7623 5059 -887
2200 3501 -370
2809 7562 -79
939 1006 986
5930 6462 -989
8360 6983 -223
7679 4109 74
7461 2658 -682
3784 415 158
8403 706 870
7485 2809 647
2082 1108 846
1572 9367 -467
8634 1777 -213
2627 9126 -318
5093 5539 -606
560 7982 -680
2868 6988 643
2224 7436 -358
5941 5845 521
6127 6300 791
8215 2593 18
3270 1926 908
8160 3655 -272
5938 1657 494
2045 9111 -120
3998 4417 809
5088 4469 800
7580 8277 -654
7164 5600 -245
4479 7042 510
2704 5492 115
8336 7972 -469
4130 1893 -275
6175 4223 280
1064 4647 -898
2351 7148 -838
7801 4010 379
8338 4848 940
4006 237 -103
8121 8153 -838
254 2145 420
895 1216 25
9331 1393 -981
1662 8014 181
8176 2515 719
8436 8633 239
8008 7023 -939
2998 7682 734
3661 4482 -272
8438 9112 -210
3264 5475 -89
3194 4742 538
3571 6902 86
7425 5083 782
6109 9250 501
1786 4594 -605
3975 8344 -226
7409 957 961
8197 4012 404
5936 469 -189
5249 5939 625
1326 3413 -3
5888 9128 782
5189 5454 -912
1708 7938 -186
6140 2217 -220
6688 4055 461
543 4750 -15
5821 4841 -900
4883 3303 -806
9185 6728 703
2215 1397 37
8795 207 -407
4438 4204 -809
5691 305 690
7447 7933 965
5799 4782 -373
6820 7796 142
9213 3349 125
4208 2804 -882
4806 4897 -18
1068 1706 158
6398 7760 48
6465 5501 -694
127 3962 -957
8520 1044 -313
6120 8244 -464
4793 2424 -528
6694 6799 598
9283 408 745
8469 1299 -254
7143 8056 -244
8969 3397 405
8648 3481 590
2489 3145 -812
3570 207 193
1176 5598 -378
9137 5232 -662
8732 1801 -749
6621 3850 -893
2605 8656 821
5113 6343 -139
4140 680 -56
1985 5655 -794
6692 6065 448
7062 8947 483
5992 9206 -702
2706 2661 -49
7868 5166 -766
6756 9136 583
2395 7188 -114
540 5116 348
4274 2571 439
6378 1761 571
964 3963 -60
8239 1394 -73
715 8658 148
7646 6986 -120
67 3378 -689
5911 5987 329
6446 1149 517
5908 1459 159
34 1460 794
8164 2828 -694
6520 8535 -369
6919 1053 -264
199 8798 -306
2007 8907 72
757 7250 -573
3858 6158 -301
1851 5697 884
7060 6496 -233
4321 4841 -694
7093 687 632
2490 5885 695
728 6780 -724
2051 3021 506
8674 5629 61
8714 2411 343
7829 6151 928
1147 9332 -1000
765 6544 524
7930 1483 716
2328 2510 168
8195 9349 192
3242 3425 46
333 6219 302
5950 5516 717
7846 3855 -936
7570 7126 -262
35 4139 -489
3714 3919 266
7761 3023 92
2595 4641 941
3495 7510 979
932 6785 -735
5026 5692 -590
9129 215 82
4521 4436 -530
7180 1938 -549
4243 2136 -330
582 8923 -644
7440 978 -230
6263 3567 -377
7413 3788 254
7741 8618 861
1767 6865 -857
2941 6081 133
3499 5160 -940
215 3746 668
4681 6396 -863
6704 1062 63
9238 6858 -517
5433 9316 300
5452 4223 447
6127 7986 -305
3650 5207 904
1833 496 357
9377 4142 346
4536 6356 582
9123 6833 55
1790 6010 -861
9029 7058 63
4211 813 -135
1649 2907 95
4633 8387 739
732 2407 -603
544 4785 -724
5880 8329 -893
2356 1043 -349
7123 5855 519
5136 5162 271
7610 8070 -9
4091 9298 -443
7034 8425 824
6495 512 -7
5103 1631 61
554 7133 -687
2337 1282 525
47 1685 416
707 3085 944
4452 4888 73
7301 6406 -123
1355 5238 -766
6163 4826 677
4285 5379 -720
4594 5608 763
7818 2648 958
7508 8019 -71
8794 1574 -711
2556 4788 522
6649 4664 343
3472 7972 -612
6198 171 -476
8226 5292 -262
2419 2241 -674
7151 8697 596
1710 6409 -713
9197 4576 -206
6408 1141 -843
5207 426 494
7430 1308 -781
975 4277 436
7714 6731 389
8845 5448 -757
7426 6499 984
1715 8528 245
2343 7074 -484
7598 6973 -665
2227 2326 422
2668 9213 -843
8375 8971 -396
9147 2972 569
8547 8942 154
3237 7637 -845
3721 2567 150
3972 8896 -241
2254 8516 598
3952 6798 417
7351 7230 -459
6130 959 -188
5053 8374 -842
4149 212 -882
8315 8266 772
7613 5466 -321
963 8227 -498
3613 7482 611
2616 803 -569
5109 8364 613
2446 1916 438
1312 9375 145
5876 2144 -885
622 6023 -800
6905 3130 255
9189 17 639
4542 7134 -134
185 499 -58
6972 8138 -117
4383 3217 101
3992 6009 5
6608 3280 793
8652 3944 -389
6052 6023 -938
834 4600 -939
178 6045 233
4226 6474 531
61 6980 742
8823 8874 87
6373 6415 -385
4982 6895 -855
2282 4729 608
906 8350 507
3158 1129 -590
2010 2603 245
4860 4811 998
8558 8426 400
4970 8677 -850
2156 4028 -167
6251 4144 326
3165 9293 567
3292 738 502
6708 4649 901
8691 6696 63
3369 8497 -387
8446 286 -264
8361 7518 -910
1595 9345 -497
7025 4477 -294
4496 7204 -257
5184 2774 637
6816 5052 413
47 1437 -78
2868 3624 -191
4296 5982 -350
834 639 -682
8078 8129 -161
4674 8513 -193
6344 191 523
6469 7156 -395
6078 7627 445
3705 2216 -363
5980 9379 787
8780 281 -944
7584 4666 -100
6218 3267 -496
5916 2886 370
6549 4501 -104
4354 4385 -565
4409 4347 28
4606 1138 -551
760 7096 451
7439 1441 -813
6420 1833 -373
1038 995 350
1925 5282 -602
7533 6967 -249
4199 1603 307
5132 6708 379
4260 1782 608
4709 4818 -337
6728 5705 493
1342 5139 -422
9062 3196 852
7850 3122 -584
8017 8126 -426
3741 9150 463
6139 6638 501
147 9014 -964
8164 1184 -46
5148 6077 892
8423 2501 -197
8397 1585 -137
7370 7255 -545
1741 3541 218
6907 4429 457
3352 7501 -623
194 3263 256
801 6266 -109
7950 3891 -191
7869 2947 875
1053 783 832
5167 1431 -119
430 3438 -910
3388 5821 897
767 2331 -352
2166 6192 -137
3186 2979 72
1397 2808 765
8084 4531 -148
8803 6304 760
3609 9288 -953
2555 9339 -115
2334 9138 239
5051 2736 615
4735 4386 -490
3771 8611 -633
6895 610 448
1385 2219 239
806 1162 -970
4504 7779 149
7292 5432 -275
459 1714 688
5455 3622 915
809 6845 -293
3906 5262 -174
4209 2869 918
1521 5522 -422
5825 2956 303
5575 6916 -596
3081 5986 818
6288 8637 -438
8591 7167 773
9231 4713 -488
968 7457 -700
1705 8716 -199
2489 5230 392
3286 6334 -440
6358 9012 -840
2523 6041 -557
962 2697 30
5565 3102 -471
2274 8398 -785
8961 7016 -397
2375 6636 -836
4945 4425 -3
3482 7266 946
3390 7801 78
5465 6349 -545
6381 1933 822
7437 9347 714
3805 2986 -549
713 4940 -76
8051 9112 574
8161 6264 -497
6559 6222 362
895 4567 -673
461 860 -722
5291 5628 -802
7661 6715 370
4581 4844 -415
8305 7851 470
7712 4365 -46
2364 8998 366
5070 7024 676
187 5135 287
1884 1216 -711
