17
1000 878
394 642 -205
728 279 -405
513 656 496
106 501 -526
652 689 367
251 470 -593
248 375 734
839 520 171
38 216 -987
469 216 -84
835 879 788
570 774 -175
675 97 -246
240 381 -827
59 706 466
537 533 -550
817 31 -418
497 301 -351
327 899 -961
732 174 635
5 41 860
6 120 105
318 837 -919
323 180 726
774 398 787
287 776 -551
547 233 -554
139 238 -935
141 352 -861
172 515 53
566 540 87
290 644 206
852 152 -219
462 636 -514
487 465 451
372 400 -955
558 425 -648
756 716 203
371 74 -760
404 166 17
184 531 236
214 315 837
5 299 347
44 336 451
794 540 562
837 420 -732
101 881 389
243 716 -894
206 850 -470
148 225 -969
272 78 607
219 820 -70
410 872 213
697 882 -362
626 792 440
901 234 201
719 344 -962
517 297 -414
237 180 -350
542 239 579
711 330 955
660 840 -885
250 841 75
170 347 -48
687 763 116
406 619 -876
490 239 243
799 658 -176
851 683 -242
151 733 -495
676 484 -788
42 852 585
704 127 992
122 466 343
251 870 930
699 347 13
911 726 686
719 523 -396
393 683 -853
769 343 794
328 508 -709
755 781 -350
765 218 -528
334 166 -46
241 369 86
755 723 -633
390 4 136
860 646 32
708 363 446
763 566 770
645 330 -298
28 332 -226
277 394 -236
773 461 918
12 65 225
554 628 643
887 24 45
215 100 -473
438 389 873
280 725 257
900 807 945
293 487 -939
609 331 615
526 194 -620
319 563 872
257 648 -441
388 673 -931
69 719 -910
346 908 -807
378 840 -268
455 237 -199
241 705 -97
473 678 921
322 220 -763
47 204 -765
545 422 750
212 597 154
442 381 292
110 497 999
461 187 953
844 602 916
477 613 -191
385 19 -824
324 390 839
350 621 595
647 615 578
426 655 -95
267 292 595
267 40 -201
831 309 954
539 134 -46
515 294 549
663 375 755
12 98 -901
328 658 -850
662 378 356
867 161 941
485 139 -287
520 346 -71
54 641 61
424 491 303
708 431 -266
131 127 466
254 808 -999
22 340 -438
475 838 -320
619 785 -620
344 472 -99
908 632 620
50 426 913
811 139 827
483 873 167
844 761 323
381 498 -739
826 438 -395
645 723 562
796 385 900
580 808 164
388 46 459
510 125 -533
728 862 -927
711 661 14
482 717 168
708 59 470
689 427 460
253 52 508
95 1 231
619 253 -632
213 843 -164
760 163 -946
431 900 -29
209 86 -643
34 17 741
444 697 -195
737 703 915
854 402 960
105 431 -610
245 384 565
373 225 925
617 789 -683
636 548 -123
129 178 -95
280 178 65
284 649 803
658 235 202
328 236 718
383 538 973
29 181 451
251 262 511
801 627 584
570 691 -798
649 607 -913
631 614 440
723 376 465
405 665 120
707 744 619
24 2 -213
578 181 597
216 352 34
425 430 744
409 597 -174
63 128 938
573 19 -150
315 738 420
61 75 -498
528 253 -97
191 201 -453
672 486 -413
492 531 978
393 123 -677
822 291 91
53 203 -397
423 785 260
194 726 -527
26 515 953
418 734 -510
659 118 -625
478 450 -129
343 509 -26
237 675 -649
205 737 -25
787 193 -959
731 174 -722
400 670 90
159 91 374
774 553 800
499 294 -459
441 391 -610
272 197 -814
730 584 627
750 204 792
593 1 -125
156 283 -281
276 513 -404
825 335 -759
157 644 -49
403 481 930
298 891 135
390 880 -789
177 897 252
754 483 -692
127 98 17
11 341 -427
135 568 309
776 363 -127
138 759 -411
831 793 -411
180 158 924
341 315 -24
476 352 321
170 120 -94
849 783 138
686 195 336
819 663 594
483 769 958
332 67 708
148 33 693
794 183 -424
285 813 -251
320 725 -537
642 397 112
23 327 -279
390 621 801
740 225 -678
42 353 179
473 303 823
490 654 -791
489 529 423
796 557 -236
305 398 1
272 877 -203
57 100 782
472 35 -419
497 792 235
149 339 188
535 592 729
762 307 327
494 290 -318
77 338 -968
233 1 -70
899 592 -638
641 804 -332
4 108 832
452 804 -765
817 99 -499
163 3 544
605 572 -678
498 15 -501
172 884 53
325 116 -510
732 147 784
616 698 -715
650 119 179
903 585 111
502 75 755
532 766 959
354 589 -256
771 744 290
106 257 -779
252 750 -903
753 736 -767
713 343 -253
628 896 56
881 720 -266
365 835 -856
424 227 632
356 634 939
861 887 -712
339 276 658
712 289 -380
864 685 -497
111 685 -987
46 269 624
238 544 -491
74 403 168
282 486 718
452 340 -521
33 431 -888
17 275 426
208 278 -490
75 159 -53
450 357 -704
893 517 -152
809 786 -15
42 68 972
755 706 -864
153 816 298
611 478 -23
864 455 731
445 791 582
14 763 71
448 785 -182
766 289 -224
857 72 -771
628 191 -492
633 550 33
287 893 852
215 350 285
701 617 -15
664 408 373
842 129 -660
420 522 586
169 500 874
151 581 -707
603 255 420
448 150 -30
113 585 -761
342 489 -954
379 665 -844
615 848 110
355 6 -618
719 40 -478
896 754 37
595 570 240
344 227 122
441 643 -620
478 892 623
776 338 -431
743 803 954
650 290 781
814 222 -914
457 72 -862
836 832 -909
390 72 -442
585 108 -51
86 230 -179
400 213 801
176 238 844
832 48 660
755 684 644
635 742 17
745 278 -942
41 826 -819
36 319 -683
749 119 -311
798 217 505
874 639 2
380 406 705
156 120 771
96 784 402
89 478 859
815 639 853
14 721 -509
633 230 316
658 888 382
600 431 253
282 436 -552
59 863 981
104 653 491
161 371 811
118 314 220
87 879 -615
460 838 -711
763 314 -314
69 44 753
452 88 553
227 53 -166
547 545 -33
15 286 -316
159 446 703
40 106 853
609 808 952
6 290 857
50 471 229
546 198 131
872 452 921
660 874 886
600 347 -986
156 128 65
405 585 492
799 633 -158
381 259 -755
211 753 -485
867 476 839
682 786 265
427 544 -108
27 706 -203
911 241 229
273 759 -538
578 43 -448
268 372 -132
787 873 -453
36 152 345
85 607 -236
419 478 904
816 72 667
369 461 798
138 110 -368
403 622 208
251 92 -448
229 536 866
31 331 199
801 623 850
719 698 -426
234 195 -629
662 458 105
831 609 -895
310 265 -352
849 470 300
75 699 694
812 486 23
151 821 818
809 461 -255
566 614 289
110 266 -801
607 517 -544
583 788 -424
164 35 -664
146 119 4
804 452 684
392 385 -927
691 642 -39
270 684 634
197 396 -76
627 908 800
865 241 -475
849 793 -533
678 817 -590
382 546 969
899 310 315
95 384 287
434 20 151
330 507 -999
372 69 -454
603 871 -110
244 619 298
277 126 399
653 720 43
505 826 360
177 637 657
504 59 -841
788 544 -710
597 464 294
797 296 161
65 747 513
220 485 548
26 743 122
275 691 -967
786 436 -494
874 533 -896
126 587 -521
738 261 544
569 627 -402
781 236 609
8 224 58
800 710 124
791 344 -21
184 751 -40
349 45 12
251 835 -307
710 172 -473
133 909 848
531 120 957
250 398 -240
458 323 177
32 532 39
296 850 786
680 636 -803
753 197 709
233 671 -348
6 528 -382
504 473 858
486 722 717
264 98 161
627 11 732
21 193 -666
548 232 -141
521 554 -971
57 424 593
132 856 377
508 335 976
612 681 -912
224 8 291
814 800 -487
860 873 -254
891 733 -461
330 698 -975
193 812 -42
127 480 579
427 63 -805
507 624 -798
695 255 -96
277 819 -293
128 672 -116
105 905 305
244 479 -600
288 840 927
75 684 899
257 125 -730
28 543 696
618 543 -855
857 63 496
358 233 -865
136 189 306
272 553 -699
826 534 391
513 383 -440
802 317 394
120 112 308
529 297 -844
98 271 -278
245 199 -729
802 304 274
11 469 -234
904 10 -686
74 106 121
311 291 -12
873 770 119
475 323 521
216 711 720
525 161 -80
419 435 83
45 578 -622
380 373 -469
611 769 878
642 285 -886
420 739 -112
584 237 503
319 439 817
877 178 -622
351 39 -846
561 684 -180
87 480 861
184 330 -266
713 640 -535
136 462 399
262 269 982
459 326 -823
103 431 -748
886 691 -924
678 365 -571
802 688 283
153 840 -726
536 809 -580
35 462 -516
289 379 -298
338 282 244
654 637 107
422 286 -533
379 441 880
536 559 632
484 886 -987
172 51 -676
830 178 806
298 664 419
895 227 -375
302 224 -622
274 95 408
161 734 -247
755 724 -903
562 65 412
400 734 53
482 552 994
367 216 -560
776 109 319
86 44 -268
205 653 878
836 188 -406
781 876 -825
733 16 -570
131 471 377
815 256 -713
474 676 971
471 498 -545
205 500 279
709 451 -567
525 369 755
100 717 692
512 154 -64
169 558 -349
469 821 -388
866 519 300
402 544 -776
366 328 990
120 497 -482
872 437 312
851 783 -2
835 800 -431
718 898 -398
221 94 119
630 110 -351
760 691 853
369 341 -525
174 765 -277
654 595 956
733 183 -243
403 760 -560
327 452 878
542 415 -391
906 523 565
850 415 -530
131 852 919
13 98 676
226 4 -172
138 235 -674
406 26 -458
832 803 564
332 832 -498
586 165 734
172 578 958
812 764 313
584 397 -121
119 175 -792
92 737 -308
653 472 -207
516 78 -576
61 63 -59
24 259 644
255 902 -826
600 433 -37
530 668 187
589 714 -373
409 886 -190
515 782 -205
93 543 -524
150 163 289
83 849 -342
426 904 225
318 116 -593
316 514 -116
697 388 -421
350 393 755
58 845 -806
18 95 396
458 206 -633
715 560 -288
708 212 740
728 323 930
15 405 -328
650 882 -961
616 439 816
31 734 793
506 717 65
781 471 -13
422 224 873
727 240 -23
889 598 177
571 680 886
817 9 -587
6 445 -758
201 853 434
517 236 474
63 371 -199
748 747 380
237 909 18
256 101 -200
223 248 469
304 857 766
739 430 138
218 707 -825
357 652 -780
226 837 252
22 815 329
485 312 906
112 631 460
126 84 805
11 52 885
75 573 905
527 617 -237
481 429 -150
360 279 -640
3 512 -608
170 516 986
556 452 -236
435 898 -232
336 357 401
805 900
432 630 767
37 91 845
297 628 998
751 645 -74
719 245 -699
586 627 -4
653 647 -520
517 51 -450
167 380 -455
202 465 170
524 193 -641
90 541 416
570 26 -598
255 481 -616
485 31 -580
684 512 -236
233 427 -568
441 184 -983
365 252 493
381 356 -436
531 161 -899
476 542 284
542 339 784
378 60 -825
28 314 182
263 788 -750
364 781 -977
779 362 484
205 788 327
198 144 -542
572 550 107
324 742 -991
125 140 695
549 682 208
96 16 358
335 75 806
407 310 -809
45 47 687
175 112 -957
408 407 984
604 183 859
166 250 820
491 572 -285
544 133 857
187 53 24
691 20 -763
544 556 363
103 532 -141
654 201 -772
207 498 603
133 649 857
439 39 402
129 516 263
272 561 -972
499 444 -650
42 589 949
327 544 -415
604 61 -258
729 79 337
378 671 -915
703 27 641
56 430 -804
470 668 -145
138 798 -842
381 26 368
431 261 -672
198 97 -130
681 135 214
659 201 -176
301 374 870
220 724 878
107 706 -965
576 398 426
560 462 -301
62 560 542
365 454 947
747 492 -147
470 767 -351
381 228 464
782 514 -425
91 49 -852
775 609 -650
536 718 566
343 146 901
708 460 512
388 449 8
387 564 -219
611 530 836
392 58 388
229 696 410
681 513 -461
661 524 -301
262 492 22
166 5 -444
61 246 -791
346 22 569
419 327 373
731 304 914
214 230 989
672 81 736
660 443 -797
168 498 -267
794 164 625
549 149 966
15 395 -639
6 724 695
447 365 486
500 641 -180
415 379 -517
584 38 920
472 192 59
397 777 -569
536 651 381
756 400 -291
730 752 -812
346 189 494
609 65 -720
414 796 -950
195 214 536
365 280 586
780 677 91
614 759 -899
91 185 423
178 237 -883
433 98 -470
788 248 -340
652 646 796
189 153 -23
257 673 -326
688 5 534
443 3 -431
226 607 831
461 357 511
295 195 -32
524 147 140
360 708 953
604 23 -988
412 408 -581
32 200 0
663 30 480
174 442 153
278 788 -36
611 237 -611
549 218 615
97 575 -783
437 365 -272
602 335 568
286 595 84
85 609 -791
742 272 481
361 646 -949
778 222 -133
8 42 522
628 609 974
547 525 669
793 781 128
471 551 240
619 178 -457
406 360 -353
409 470 476
556 427 448
351 626 834
310 208 869
11 324 608
345 440 187
409 99 -990
753 627 -767
66 799 -51
550 25 950
658 454 -855
775 736 -705
534 133 543
480 337 -89
647 154 -816
603 409 866
754 410 -271
51 281 -995
684 342 753
319 531 -701
694 750 -66
10 712 425
622 250 853
227 673 -920
611 282 -545
662 525 -438
18 792 -513
242 746 251
149 491 783
749 676 -600
27 650 -82
327 589 563
416 562 499
719 238 -558
602 240 762
756 371 503
285 717 -140
583 348 724
791 116 923
464 4 -383
342 421 511
779 565 436
200 448 772
565 196 -881
405 551 347
261 382 979
538 23 -862
421 761 175
724 93 152
3 49 -472
48 30 576
286 244 121
512 777 -342
486 414 -158
539 344 -97
52 391 -316
464 296 -206
285 770 -362
119 595 -681
364 6 844
348 724 -659
630 274 1
689 611 -813
796 113 -407
406 652 -692
544 275 314
498 540 -650
782 160 -657
481 158 885
751 788 -979
406 318 -840
584 595 -421
20 93 -417
661 757 548
592 127 677
262 716 260
23 474 -162
369 102 -317
126 671 232
547 341 696
212 578 -494
294 519 306
550 418 907
74 8 -137
87 103 -858
382 736 168
693 63 711
234 60 42
710 434 -241
683 339 -590
412 510 -445
277 189 142
171 487 -205
189 60 -969
113 126 453
520 168 -495
462 249 -281
567 423 -519
702 232 570
682 256 426
130 620 442
185 706 146
135 562 -382
229 334 24
134 481 -635
325 20 967
738 670 947
422 158 304
670 262 89
738 729 -16
105 697 -263
524 267 596
33 339 -946
126 453 817
426 407 190
352 96 18
251 338 411
769 688 165
476 240 -339
793 604 134
57 394 33
499 615 -315
418 262 560
354 148 -699
719 417 720
629 449 -733
142 605 -538
351 622 917
578 509 -846
124 641 423
243 511 863
173 284 -261
11 774 537
166 81 308
805 640 99
619 597 -793
94 198 -485
659 63 747
650 21 742
62 380 -938
558 16 -93
656 298 760
725 783 -729
275 189 43
767 539 -730
66 354 -11
589 426 -432
67 351 -795
358 252 -19
679 165 -568
710 687 -273
114 418 222
259 566 186
141 565 611
268 184 802
274 771 -156
3 763 239
774 13 -885
610 754 -501
242 656 220
437 211 -247
194 505 -697
147 530 -851
69 446 -987
460 123 322
342 105 -391
630 591 429
352 178 921
604 739 -96
544 72 378
554 729 178
774 379 -429
31 154 356
705 278 125
37 474 180
397 563 -220
471 522 -613
249 328 -738
700 380 -737
357 271 -76
160 474 128
780 688 733
426 179 841
300 302 -950
313 327 -175
147 78 878
295 168 -143
207 7 -131
682 804 -424
342 706 900
161 514 -242
572 528 987
14 303 -850
671 179 -805
479 45 483
549 692 -767
646 272 915
243 41 -163
801 787 851
394 179 237
96 242 363
96 218 345
333 645 -681
695 88 849
259 107 -91
222 259 109
486 664 -523
115 390 -796
96 84 37
368 297 229
2 364 877
91 790 573
142 265 272
487 345 -750
75 92 -427
249 197 -66
400 614 -661
705 61 -57
633 396 64
78 347 -444
680 715 825
409 507 -271
371 103 145
648 132 413
475 34 -557
663 309 647
543 281 652
753 667 -351
384 8 906
452 522 -322
569 284 -316
509 126 -264
122 180 -421
657 539 -41
623 467 -658
117 581 467
786 52 672
770 762 -973
582 541 3
224 166 -185
313 475 630
162 429 -642
204 25 -222
133 456 -854
183 682 -636
370 23 -79
3 521 240
340 62 405
683 202 515
118 478 -788
425 159 -839
419 237 443
293 320 -936
78 343 -441
441 11 -435
788 796 -298
144 504 -48
634 72 -231
282 86 -220
173 516 88
170 267 -283
481 537 33
98 234 921
394 35 421
155 684 -756
212 329 168
149 298 489
771 340 493
756 486 900
641 727 71
477 294 689
520 139 169
432 456 -78
533 301 -501
233 713 736
88 597 -365
46 68 827
51 401 427
591 552 -749
572 395 -685
101 511 949
456 570 -570
704 799 -617
319 162 -210
389 539 260
333 787 690
551 308 504
214 217 -411
560 676 943
490 700 -571
275 253 -384
364 235 452
534 608 512
322 702 943
76 611 508
58 368 -720
417 334 664
69 327 288
637 529 996
600 246 69
60 262 -539
747 330 881
644 204 237
506 300 929
384 734 60
653 519 -718
518 92 374
258 456 -758
448 82 -398
747 90 818
20 201 -293
71 729 -913
728 367 -204
709 398 624
303 503 -12
34 155 -787
476 491 752
133 248 -10
38 257 -505
769 754 277
155 662 800
215 456 -719
797 366 -997
366 381 -909
474 804 -717
236 724 -993
594 482 463
30 63 359
218 436 -373
132 134 573
82 695 -713
756 665 586
735 529 -466
215 99 150
706 391 354
402 371 -883
65 447 651
700 368 436
30 478 45
562 629 -642
686 100 -248
748 204 -819
642 15 -615
107 577 423
290 662 -560
403 502 544
234 613 999
563 81 -218
356 177 -956
552 513 615
661 681 499
318 776 956
261 338 526
763 468 509
547 412 -835
560 714 538
656 303 180
139 682 -779
136 406 -487
619 560 585
384 720 -804
764 584 -149
686 614 -950
620 67 976
439 173 867
449 230 -944
764 660 -579
540 78 -18
214 503 -652
120 682 -428
392 347 -511
716 480 793
711 173 598
714 92 -178
512 596 645
481 665 597
757 21 285
640 623 -424
212 746 -859
534 577 -931
355 104 -394
496 85 259
589 148 -137
16 652 -72
803 705 703
48 531 -899
640 539 780
331 373 639
560 134 529
448 441 -246
571 459 335
195 788 -751
225 204 -99
59 574 -540
122 734 896
162 557 523
121 350 -192
715 388 -937
733 82 -791
517 621 -701
637 481 -132
145 165 -299
726 537 406
792 449 -759
293 568 -416
527 472 26
76 315 -770
420 614 -617
272 541 388
85 639 -754
676 469 151
57 629 -224
255 118 755
797 56 -471
324 655 -308
539 402 471
137 448 -896
649 341 940
56 759 -703
620 627 -864
544 365 321
559 407 -851
475 26 -520
575 5 622
584 360 988
677 763 73
306 492 -394
376 53 -456
550 467 -352
197 388 -851
677 97 167
154 754 956
667 660 420
307 209 754
253 211 975
11 273 -500
767 9 -756
157 624 673
617 616 -206
625 77 -91
115 483 -11
241 11 -775
22 723 -298
676 329 393
238 447 419
387 251 740
473 602 636
551 719 -614
118 36 -733
147 26 -26
137 238 278
72 392 559
83 649 467
385 133 528
248 602 -407
154 227 -509
42 628 -353
511 50 -846
635 47 -225
407 94 374
419 324 148
418 546 -836
602 169 875
459 149 -9
748 463 56
101 277 -388
434 604 -587
405 41 104
298 719 -844
314 718 -938
612 51 -445
579 132 -391
195 533 120
682 243 -860
488 733 851
362 649 -684
482 480 215
245 805 -466
70 262 221
253 735 -636
129 377 886
693 217 -152
787 451 -243
589 40 213
533 325 891
223 639 -712
605 690 -285
691 295 -365
218 607 -804
640 331 71
217 114 985
560 97 93
423 32 160
477 188 513
71 517 -776
137 323 -846
762 637 -466
397 437 -181
370 434 -20
334 479 944
496 177 25
710 738 -966
99 799 -407
283 275 -102
616 368 630
206 716 -486
108 546 -904
777 396 45
464 571 168
702 531 -602
459 400 784
561 18 -843
119 130 819
540 557 473
170 122 -866
172 335 542
137 550 634
456 394 -122
417 516 213
23 133 686
556 97 -797
638 499 -114
792 164 -65
753 505 459
175 516 577
316 37 -560
624 748 -708
798 662 -888
622 592 -845
191 72 933
757 448 -874
736 591 -863
27 339 456
543 463 -555
479 61 100
127 257 747
270 498 93
339 767 61
476 52 75
341 241 -730
497 446 680
84 79 915
702 246 -88
447 805 493
517 713 -883
262 444 466
728 454 436
78 374 -599
517 16 528
85 610 -769
424 451 -531
479 655 503
481 268 -157
759 332 -455
104 697 176
611 624 -269
127 107 -929
621 306 710
240 168 1000
464 728 42
237 524 -2
166 738 84
230 132 327
576 116 -410
424 538 737
682 411 -748
433 232 -202
655 15 -718
281 14 -862
783 735 501
679 398 568
338 215 265
791 454 466
290 295 -338
750 333 -724
185 507 -434
18 708 974
322 169 120
36 595 755
550 323 -766
119 78 -662
658 412 -596
502 456 -731
639 764 890
513 749 -878
158 716 499
641 84 -531
228 348 -353
221 535 -540
50 656 -720
311 297 936
181 376 -939
44 502 -690
74 694 225
537 735 4
667 714 -966
596 249 873
715 17 -587
384 215 158
104 118 42
397 786 -702
788 504 -41
286 6 943
275 388 -853
375 192 -690
236 665 862
363 727 -397
799 58 187
354 756 -139
207 22 -792
759 764 833
691 262 388
417 689 436
718 721 919
153 644 -332
7 438 -630
61 330 -415
361 277 89
329 307 693
482 11 793
804 218 -182
351 445 165
7 448 589
773 104 677
157 730 -634
287 641 -838
793 711 -733
325 519 -383
614 498 -85
737 436 -638
317 502 345
533 608 62
527 312 -38
637 620 -810
761 578 -230
238 105 -966
465 281 949
181 15 982
217 498 -529
351 225 197
564 298 -759
152 8 -43
66 732 -687
579 183 -878
36 791 -431
633 94 -924
56 172 -170
106 720 -303
547 206 661
182 566 267
67 113 248
120 552 -60
150 432 -989
562 346 -558
235 242 -862
596 744 596
13 249 -120
451 394 -984
321 311 446
398 281 969
447 200 964
555 300 -366
148 779 570
296 560 198
448 629 -277
613 761 -297
576 338 -730
372 426 -101
86 799 689
148 202 -248
403 225 -403
678 791 517
564 561 -236
291 13 158
613 663 -89
785 474 -58
249 798 -63
231 167 205
483 740 -833
710 404 308
38 458 607
643 48 -697
277 333 -777
403 660 -425
733 580 -48
